Linux 3.19.5-200.fc21.x86_64 (bark) 	07/25/2015 	_x86_64_	(8 CPU)

12:05:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:10:10 AM    7    1.32    0.00   33.60    0.00    0.00    5.57    0.00   34.51    0.00   25.00

12:10:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:10:20 AM  all    1.40    0.00   33.60    0.01    0.00    5.25    0.00   34.76    0.00   24.97
12:10:20 AM    0    1.44    0.00   38.50    0.10    0.00    4.72    0.00   24.02    0.00   31.21
12:10:20 AM    1    1.02    0.00   35.04    0.00    0.00    6.95    0.00   29.42    0.00   27.58
12:10:20 AM    2    1.32    0.00   27.34    0.00    0.00    2.85    0.00   46.85    0.00   21.65
12:10:20 AM    3    1.32    0.00   25.13    0.00    0.00    3.55    0.00   45.39    0.00   24.62
12:10:20 AM    4    1.73    0.00   42.84    0.00    0.00    4.77    0.00   22.94    0.00   27.72
12:10:20 AM    5    1.22    0.00   38.90    0.00    0.00    8.96    0.00   26.88    0.00   24.03
12:10:20 AM    6    1.43    0.00   30.24    0.00    0.00    5.30    0.00   38.59    0.00   24.44
12:10:20 AM    7    1.52    0.00   31.04    0.10    0.00    4.95    0.00   43.78    0.00   18.60

12:10:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:10:30 AM  all    1.43    0.00   33.86    0.04    0.00    5.57    0.00   35.47    0.00   23.63
12:10:30 AM    0    1.71    0.00   25.40    0.00    0.00    3.23    0.00   45.06    0.00   24.60
12:10:30 AM    1    1.32    0.00   33.60    0.20    0.00    5.19    0.00   33.10    0.00   26.58
12:10:30 AM    2    1.21    0.00   30.74    0.00    0.00    4.95    0.00   37.21    0.00   25.88
12:10:30 AM    3    1.12    0.00   35.69    0.00    0.00    6.03    0.00   27.20    0.00   29.96
12:10:30 AM    4    1.42    0.00   31.07    0.00    0.00    3.65    0.00   50.46    0.00   13.40
12:10:30 AM    5    1.73    0.00   39.17    0.00    0.00    4.68    0.00   30.42    0.00   24.01
12:10:30 AM    6    1.72    0.00   36.21    0.00    0.00    6.80    0.00   31.95    0.00   23.33
12:10:30 AM    7    1.21    0.00   38.97    0.00    0.00   10.12    0.00   28.34    0.00   21.36

12:10:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:10:40 AM  all    1.29    0.00   30.48    0.00    0.00    4.87    0.00   32.28    0.00   31.09
12:10:40 AM    0    1.32    0.00   24.87    0.00    0.00    3.15    0.00   38.07    0.00   32.59
12:10:40 AM    1    1.22    0.00   30.93    0.00    0.00    4.67    0.00   34.99    0.00   28.19
12:10:40 AM    2    1.41    0.00   28.83    0.00    0.00    4.44    0.00   33.57    0.00   31.75
12:10:40 AM    3    1.32    0.00   30.43    0.00    0.00    4.67    0.00   28.70    0.00   34.89
12:10:40 AM    4    1.41    0.00   30.85    0.00    0.00    4.64    0.00   39.82    0.00   23.29
12:10:40 AM    5    1.12    0.00   32.96    0.00    0.00    7.32    0.00   21.97    0.00   36.62
12:10:40 AM    6    1.32    0.00   31.87    0.00    0.00    4.48    0.00   32.08    0.00   30.24
12:10:40 AM    7    1.12    0.00   33.27    0.00    0.00    5.58    0.00   28.90    0.00   31.14

Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all    1.47    0.00   33.75    0.02    0.00    5.38    0.00   34.82    0.00   24.56
Average:       0    1.59    0.00   31.69    0.02    0.00    4.89    0.00   35.48    0.00   26.32
Average:       1    1.42    0.00   31.35    0.03    0.00    4.62    0.00   36.55    0.00   26.02
Average:       2    1.43    0.00   32.66    0.04    0.00    4.89    0.00   34.24    0.00   26.74
Average:       3    1.45    0.00   32.01    0.01    0.00    4.67    0.00   35.50    0.00   26.36
Average:       4    1.49    0.00   35.40    0.01    0.00    6.00    0.00   35.00    0.00   22.10
Average:       5    1.50    0.00   35.13    0.01    0.00    6.10    0.00   34.75    0.00   22.51
Average:       6    1.43    0.00   36.17    0.02    0.00    6.09    0.00   32.91    0.00   23.38
Average:       7    1.43    0.00   35.62    0.00    0.00    5.80    0.00   34.13    0.00   23.03
