Linux 3.19.5-200.fc21.x86_64 (bark) 	07/24/2015 	_x86_64_	(8 CPU)

11:49:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:52:20 PM    7    1.32    0.00   32.22    0.00    0.00    6.48    0.00   44.48    0.00   15.50

11:52:20 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:52:30 PM  all    1.38    0.00   33.83    0.04    0.00    8.50    0.00   39.18    0.00   17.07
11:52:30 PM    0    1.23    0.00   29.83    0.10    0.00   10.11    0.00   40.14    0.00   18.59
11:52:30 PM    1    1.44    0.00   34.26    0.00    0.00    7.95    0.00   36.33    0.00   20.02
11:52:30 PM    2    1.12    0.00   32.86    0.00    0.00    8.67    0.00   37.35    0.00   20.00
11:52:30 PM    3    1.12    0.00   33.81    0.20    0.00    4.39    0.00   50.15    0.00   10.32
11:52:30 PM    4    1.43    0.00   35.07    0.00    0.00   12.84    0.00   32.11    0.00   18.55
11:52:30 PM    5    1.44    0.00   40.06    0.00    0.00    8.44    0.00   29.97    0.00   20.08
11:52:30 PM    6    1.43    0.00   39.24    0.00    0.00    9.94    0.00   32.07    0.00   17.32
11:52:30 PM    7    1.82    0.00   25.73    0.00    0.00    5.57    0.00   55.12    0.00   11.75

11:52:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:52:40 PM  all    1.38    0.00   33.44    0.01    0.00    8.53    0.00   39.91    0.00   16.72
11:52:40 PM    0    1.23    0.00   34.67    0.00    0.00    9.64    0.00   32.82    0.00   21.64
11:52:40 PM    1    1.53    0.00   33.03    0.00    0.00    5.62    0.00   43.56    0.00   16.26
11:52:40 PM    2    1.24    0.00   34.82    0.00    0.00    7.98    0.00   35.96    0.00   20.00
11:52:40 PM    3    1.22    0.00   30.65    0.00    0.00    7.74    0.00   45.82    0.00   14.56
11:52:40 PM    4    1.23    0.00   38.50    0.00    0.00   12.32    0.00   29.77    0.00   18.17
11:52:40 PM    5    1.83    0.00   29.14    0.00    0.00    6.90    0.00   49.75    0.00   12.39
11:52:40 PM    6    1.22    0.00   34.39    0.00    0.00   10.92    0.00   37.55    0.00   15.92
11:52:40 PM    7    1.42    0.00   32.55    0.00    0.00    7.22    0.00   43.74    0.00   15.06

11:52:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:52:50 PM  all    1.33    0.00   34.24    0.00    0.00    8.63    0.00   39.44    0.00   16.36
11:52:50 PM    0    1.33    0.00   34.80    0.00    0.00   11.09    0.00   30.29    0.00   22.48
11:52:50 PM    1    1.13    0.00   36.51    0.00    0.00    5.95    0.00   40.62    0.00   15.79
11:52:50 PM    2    1.12    0.00   32.86    0.00    0.00    4.69    0.00   46.53    0.00   14.80
11:52:50 PM    3    1.43    0.00   36.07    0.00    0.00    6.56    0.00   36.17    0.00   19.77
11:52:50 PM    4    1.02    0.00   37.46    0.00    0.00   16.99    0.00   27.64    0.00   16.89
11:52:50 PM    5    1.33    0.00   27.58    0.00    0.00    7.76    0.00   50.97    0.00   12.36
11:52:50 PM    6    1.42    0.00   28.80    0.00    0.00    7.40    0.00   52.94    0.00    9.43
11:52:50 PM    7    1.85    0.00   39.75    0.00    0.00    8.65    0.00   30.38    0.00   19.36

11:52:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:53:00 PM  all    1.40    0.00   34.09    0.00    0.00    8.59    0.00   39.29    0.00   16.63
11:53:00 PM    0    1.64    0.00   32.34    0.00    0.00    5.32    0.00   41.97    0.00   18.73
11:53:00 PM    1    1.32    0.00   31.67    0.00    0.00    6.01    0.00   45.01    0.00   15.99
11:53:00 PM    2    1.12    0.00   37.33    0.00    0.00    7.63    0.00   37.03    0.00   16.89
11:53:00 PM    3    1.23    0.00   30.98    0.00    0.00    9.61    0.00   39.06    0.00   19.12
11:53:00 PM    4    1.44    0.00   34.60    0.00    0.00    7.80    0.00   37.47    0.00   18.69
11:53:00 PM    5    1.62    0.00   29.73    0.00    0.00    8.49    0.00   45.70    0.00   14.46
11:53:00 PM    6    1.63    0.00   40.96    0.00    0.00   12.87    0.00   29.93    0.00   14.61
11:53:00 PM    7    1.42    0.00   35.03    0.00    0.00   11.07    0.00   37.77    0.00   14.72

11:53:00 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:53:10 PM  all    1.42    0.00   33.92    0.01    0.00    8.48    0.00   39.39    0.00   16.78
11:53:10 PM    0    1.43    0.00   32.31    0.00    0.00    7.16    0.00   39.98    0.00   19.12
11:53:10 PM    1    1.53    0.00   31.80    0.00    0.00    8.90    0.00   39.67    0.00   18.10
11:53:10 PM    2    1.54    0.00   28.15    0.00    0.00    5.53    0.00   48.21    0.00   16.58
11:53:10 PM    3    1.54    0.00   37.31    0.00    0.00    9.66    0.00   30.32    0.00   21.17
11:53:10 PM    4    1.01    0.00   33.37    0.10    0.00    7.61    0.00   46.65    0.00   11.26
11:53:10 PM    5    1.43    0.00   37.90    0.00    0.00   10.11    0.00   33.81    0.00   16.75
11:53:10 PM    6    1.12    0.00   34.11    0.00    0.00    8.66    0.00   44.20    0.00   11.91
11:53:10 PM    7    1.75    0.00   36.46    0.00    0.00   10.20    0.00   32.34    0.00   19.26

11:53:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:53:20 PM  all    1.44    0.00   34.16    0.00    0.00    8.33    0.00   39.08    0.00   16.99
11:53:20 PM    0    1.02    0.00   35.13    0.00    0.00    7.61    0.00   40.41    0.00   15.84
11:53:20 PM    1    1.33    0.00   38.61    0.00    0.00    8.99    0.00   26.56    0.00   24.51
11:53:20 PM    2    1.02    0.00   37.00    0.00    0.00    5.81    0.00   39.45    0.00   16.72
11:53:20 PM    3    1.73    0.00   29.46    0.00    0.00    7.03    0.00   43.63    0.00   18.14
11:53:20 PM    4    2.03    0.00   28.77    0.00    0.00    6.48    0.00   50.15    0.00   12.56
11:53:20 PM    5    1.55    0.00   39.94    0.00    0.00   12.90    0.00   24.56    0.00   21.05
11:53:20 PM    6    1.63    0.00   29.77    0.00    0.00    8.77    0.00   45.57    0.00   14.27
11:53:20 PM    7    1.43    0.00   34.86    0.00    0.00    9.07    0.00   41.79    0.00   12.84

11:53:20 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:53:30 PM  all    1.42    0.00   33.87    0.03    0.00    8.57    0.00   39.57    0.00   16.56
11:53:30 PM    0    1.33    0.00   33.81    0.10    0.00    9.63    0.00   35.76    0.00   19.36
11:53:30 PM    1    0.81    0.00   32.66    0.00    0.00   10.38    0.00   44.05    0.00   12.10
11:53:30 PM    2    1.64    0.00   30.67    0.10    0.00    3.58    0.00   46.93    0.00   17.08
11:53:30 PM    3    1.24    0.00   33.99    0.00    0.00    8.14    0.00   32.75    0.00   23.89
11:53:30 PM    4    1.44    0.00   42.92    0.00    0.00   12.73    0.00   25.46    0.00   17.45
11:53:30 PM    5    1.63    0.00   24.39    0.00    0.00    5.79    0.00   56.30    0.00   11.89
11:53:30 PM    6    1.42    0.00   30.76    0.00    0.00    3.05    0.00   53.60    0.00   11.17
11:53:30 PM    7    1.54    0.00   41.93    0.00    0.00   15.21    0.00   21.48    0.00   19.84

11:53:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:53:40 PM  all    1.36    0.00   33.89    0.01    0.00    8.76    0.00   39.29    0.00   16.67
11:53:40 PM    0    1.02    0.00   38.09    0.10    0.00   10.08    0.00   29.23    0.00   21.49
11:53:40 PM    1    1.12    0.00   28.30    0.00    0.00    5.38    0.00   53.75    0.00   11.46
11:53:40 PM    2    1.73    0.00   31.33    0.00    0.00    7.45    0.00   41.02    0.00   18.47
