Linux 3.19.5-200.fc21.x86_64 (bark) 	07/24/2015 	_x86_64_	(8 CPU)

10:59:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:08 PM    5    0.91    0.00   15.90    0.00    0.00   13.48    0.00   21.93    0.00   47.79
11:01:08 PM    6    1.41    0.00   18.57    0.00    0.00   16.35    0.00   19.17    0.00   44.50
11:01:08 PM    7    1.41    0.00   12.07    0.00    0.00    4.63    0.00   36.82    0.00   45.07

11:01:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:18 PM  all    1.23    0.00   14.41    0.03    0.00    8.84    0.00   27.20    0.00   48.30
11:01:18 PM    0    1.11    0.00   13.51    0.00    0.00    7.96    0.00   25.30    0.00   52.12
11:01:18 PM    1    1.41    0.00   13.88    0.00    0.00    6.34    0.00   27.46    0.00   50.91
11:01:18 PM    2    0.81    0.00   13.66    0.20    0.00    9.51    0.00   13.26    0.00   62.55
11:01:18 PM    3    1.20    0.00   12.19    0.00    0.00    5.69    0.00   28.67    0.00   52.25
11:01:18 PM    4    1.31    0.00   14.99    0.00    0.00    9.86    0.00   39.54    0.00   34.31
11:01:18 PM    5    1.51    0.00   15.64    0.00    0.00   10.39    0.00   22.81    0.00   49.65
11:01:18 PM    6    1.11    0.00   16.40    0.00    0.00   11.07    0.00   21.53    0.00   49.90
11:01:18 PM    7    1.40    0.00   15.13    0.00    0.00    9.82    0.00   38.78    0.00   34.87

11:01:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:28 PM  all    1.17    0.00   13.34    0.13    0.00    8.16    0.00   24.87    0.00   52.34
11:01:28 PM    0    0.80    0.00   10.63    0.70    0.00    5.32    0.00   16.75    0.00   65.80
11:01:28 PM    1    1.31    0.00   13.17    0.00    0.00    7.74    0.00   29.25    0.00   48.54
11:01:28 PM    2    1.30    0.00   10.91    0.20    0.00    2.20    0.00   27.13    0.00   58.26
11:01:28 PM    3    0.90    0.00   10.74    0.00    0.00    5.12    0.00   19.28    0.00   63.96
11:01:28 PM    4    1.60    0.00   13.03    0.00    0.00    5.71    0.00   43.69    0.00   35.97
11:01:28 PM    5    1.10    0.00   19.18    0.00    0.00   18.07    0.00   11.04    0.00   50.60
11:01:28 PM    6    1.61    0.00   12.65    0.00    0.00    5.52    0.00   39.76    0.00   40.46
11:01:28 PM    7    0.70    0.00   16.31    0.00    0.00   15.81    0.00   12.08    0.00   55.09

11:01:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:38 PM  all    1.20    0.00   13.07    0.03    0.00    8.33    0.00   26.16    0.00   51.22
11:01:38 PM    0    1.31    0.00   12.01    0.00    0.00    4.44    0.00   23.61    0.00   58.63
11:01:38 PM    1    1.11    0.00    9.78    0.00    0.00    3.33    0.00   27.72    0.00   58.06
11:01:38 PM    2    1.30    0.00   11.74    0.20    0.00    5.62    0.00   30.89    0.00   50.25
11:01:38 PM    3    1.20    0.00   13.55    0.00    0.00    7.43    0.00   28.61    0.00   49.20
11:01:38 PM    4    0.61    0.00   16.09    0.00    0.00   17.31    0.00   11.94    0.00   54.05
11:01:38 PM    5    1.71    0.00   11.96    0.00    0.00    3.22    0.00   39.70    0.00   43.42
