Linux 3.19.5-200.fc21.x86_64 (bark) 	07/25/2015 	_x86_64_	(8 CPU)

12:16:41 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:21:11 AM    7    1.32    0.00   34.32    0.00    0.00    4.28    0.00   31.98    0.00   28.11

12:21:11 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:21:21 AM  all    1.28    0.00   35.55    0.00    0.00    4.21    0.00   28.34    0.00   30.62
12:21:21 AM    0    1.32    0.00   34.99    0.00    0.00    4.06    0.00   29.01    0.00   30.63
12:21:21 AM    1    1.22    0.00   36.95    0.00    0.00    4.57    0.00   23.86    0.00   33.40
12:21:21 AM    2    1.02    0.00   38.04    0.00    0.00    4.29    0.00   19.84    0.00   36.81
12:21:21 AM    3    1.32    0.00   35.26    0.00    0.00    4.26    0.00   25.43    0.00   33.74
12:21:21 AM    4    1.50    0.00   34.47    0.00    0.00    3.80    0.00   39.96    0.00   20.28
12:21:21 AM    5    1.42    0.00   34.08    0.00    0.00    3.65    0.00   33.57    0.00   27.28
12:21:21 AM    6    1.53    0.00   34.49    0.00    0.00    3.87    0.00   30.01    0.00   30.11
12:21:21 AM    7    1.12    0.00   36.06    0.00    0.00    5.21    0.00   24.72    0.00   32.89

12:21:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:21:31 AM  all    1.31    0.00   35.44    0.04    0.00    4.04    0.00   28.71    0.00   30.46
12:21:31 AM    0    1.22    0.00   36.42    0.00    0.00    3.66    0.00   26.35    0.00   32.35
12:21:31 AM    1    1.33    0.00   36.29    0.00    0.00    4.38    0.00   25.59    0.00   32.42
12:21:31 AM    2    1.22    0.00   35.07    0.00    0.00    3.57    0.00   30.48    0.00   29.66
12:21:31 AM    3    1.22    0.00   36.45    0.10    0.00    4.26    0.00   22.23    0.00   35.74
12:21:31 AM    4    1.33    0.00   36.80    0.00    0.00    4.18    0.00   25.59    0.00   32.11
12:21:31 AM    5    1.22    0.00   34.89    0.10    0.00    4.27    0.00   30.52    0.00   28.99
12:21:31 AM    6    1.52    0.00   33.81    0.00    0.00    4.16    0.00   33.81    0.00   26.70
12:21:31 AM    7    1.32    0.00   33.84    0.00    0.00    3.95    0.00   35.26    0.00   25.63

12:21:31 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:21:41 AM  all    1.10    0.00   31.68    0.01    0.00    3.72    0.00   26.46    0.00   37.03
12:21:41 AM    0    0.82    0.00   33.23    0.00    0.00    4.08    0.00   22.12    0.00   39.76
12:21:41 AM    1    1.20    0.00   32.93    0.10    0.00    4.40    0.00   22.02    0.00   39.34
12:21:41 AM    2    1.01    0.00   33.67    0.00    0.00    4.75    0.00   20.63    0.00   39.94
12:21:41 AM    3    1.12    0.00   29.63    0.00    0.00    3.05    0.00   26.99    0.00   39.21
12:21:41 AM    4    1.01    0.00   30.43    0.00    0.00    3.75    0.00   30.02    0.00   34.79
12:21:41 AM    5    1.22    0.00   31.07    0.00    0.00    3.55    0.00   27.21    0.00   36.95
12:21:41 AM    6    1.11    0.00   31.46    0.00    0.00    3.52    0.00   28.74    0.00   35.18
12:21:41 AM    7    1.21    0.00   31.04    0.00    0.00    2.63    0.00   33.97    0.00   31.14

Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all    1.30    0.00   34.93    0.02    0.00    4.17    0.00   28.58    0.00   31.00
Average:       0    1.27    0.00   35.33    0.02    0.00    4.25    0.00   26.18    0.00   32.95
Average:       1    1.30    0.00   35.49    0.05    0.00    4.18    0.00   25.43    0.00   33.53
Average:       2    1.25    0.00   35.25    0.03    0.00    4.22    0.00   26.29    0.00   32.97
Average:       3    1.29    0.00   35.48    0.02    0.00    4.34    0.00   25.15    0.00   33.71
Average:       4    1.31    0.00   34.23    0.00    0.00    3.95    0.00   32.96    0.00   27.55
Average:       5    1.32    0.00   34.55    0.01    0.00    4.03    0.00   30.98    0.00   29.11
Average:       6    1.32    0.00   34.24    0.00    0.00    4.09    0.00   31.83    0.00   28.52
Average:       7    1.29    0.00   34.88    0.01    0.00    4.34    0.00   29.78    0.00   29.71
